Tweets,ID,Date,Likes,Retweets,Sentiment
Saudi Arabia: Closing 22 mosques due to the spread of Corona among worshipers,1.39E+18,25/04/2021 20:48,0,0,0
Biden: America is determined to help India confront the Corona epidemic,1.39E+18,25/04/2021 20:48,0,0,1
The UAE stands in solidarity with India in the face of a pandemic,1.39E+18,25/04/2021 21:21,0,0,2
"But really, the rumors of mobile phones and Wi-Fi around us are affecting us, and we are not talking about Corona specifically",1.39E+18,25/04/2021 21:20,0,0,0
"Don't worry about putting it in a bag, and you, I swear, I miss you so much. I swear to God, God willing, but Corona will stop. I will come back.",1.39E+18,25/04/2021 23:02,1,0,2
New Zealand and Australia have closed down and Corona cases have returned,1.39E+18,25/04/2021 22:59,0,0,0
Where should I come? I would like you and your family to come so I can rest from the anxiety you are experiencing due to Corona.,1.39E+18,25/04/2021 22:57,0,0,0
Abdullah bin Zayed: We affirm our full support and support for India in confronting Corona,1.39E+18,25/04/2021 22:20,0,0,2
The UAE and India...a model of international cooperation and solidarity in confronting Corona,1.39E+18,25/04/2021 22:20,0,0,2
We miss the Oscars before Covid. We seem to be long in coming,1.39E+18,26/04/2021 0:44,0,0,1
The porridge is over. It is clear that Covid has affected the Oscars,1.39E+18,26/04/2021 0:40,0,0,1
"By God, Oscar is a poor year old. The rest of the honesty he deserves will be reduced to porridge. May God curse Covid",1.39E+18,26/04/2021 0:27,1,0,0
Distribution of 19.6 million doses of the vaccine against Corona in France,1.39E+18,26/04/2021 10:00,0,0,1
"A message of support and solidarity from the UAE to India, which is suffering from the spread of the most dangerous virus wave",1.39E+18,26/04/2021 9:10,22,5,2
"Corona around the world...3.01 million deaths, 147 million infections, and 1.023 billion vaccines distributed",1.39E+18,26/04/2021 7:47,0,0,1
Distribution of 17.7 million doses of the vaccine against Corona in Italy,1.39E+18,26/04/2021 7:47,1,0,1
Dubai.. Beginning digital verification of “Covid-19” records for travelers from the Emirates,1.39E+18,26/04/2021 7:26,1,0,1
Corona virus is an elusive deception.. How did the Indian strain terrify the world?,1.39E+18,26/04/2021 7:21,1,0,1
"78,113 people attended a match in the Australian Football League in the Australian state of Victoria, without masks or social distancing, after successfully combating Corona. A return to normal life is possible and close.",1.39E+18,26/04/2021 7:12,14,4,2
Emirates Airlines and “Dubai Health” begin digital verification of travelers’ Corona records,1.39E+18,26/04/2021 7:09,0,1,1
Corona infections around the world exceed 145.84 million cases,1.39E+18,26/04/2021 6:39,0,0,0
Sterilization company in Sharjah. Sterilize the house from insects. Wash the floors with comprehensive sterilization with all sterile materials authorized by the Ministry. Contact us to be reassured that your home is very clean and tidy. Contact us: -,1.39E+18,26/04/2021 6:06,1,0,1
The European Union opens its doors to Americans vaccinated against Corona,1.39E+18,26/04/2021 5:57,2,0,2
"A doctor has a case of symptoms of blood clots resulting from the new AstraZeneca vaccine for Corona. We ask God Almighty, Lord of the Great Throne, to heal you with a cure that leaves no disease.",1.39E+18,26/04/2021 5:26,0,0,2
India appreciates the UAE’s solidarity in its battle against Corona,1.39E+18,26/04/2021 4:20,0,0,2
Available now to order,1.39E+18,26/04/2021 3:38,1,1,1
You will not believe what you will read... Corona’s grandfather was here 25 thousand years ago,1.39E+18,26/04/2021 10:35,0,0,1
"The Ministry of Health conducts 160,390 tests as part of its plans to expand the scope of tests and reveals 1,759 new infections with the emerging Coronavirus, 1,580 recoveries, and two deaths during the past hours...",1.39E+18,26/04/2021 10:30,0,0,1
"“Health”: 1,759 new cases of Coronavirus and 1,580 recoveries",1.39E+18,26/04/2021 10:30,0,0,1
"Easing restrictions to combat Corona in Scotland, Wales and Ireland",1.39E+18,26/04/2021 11:35,0,0,1
The Corona vaccine does not break the fast.. World Health is reassured,1.39E+18,26/04/2021 11:11,1,0,2
"The UAE provides 38,207 doses of the Corona vaccine",1.39E+18,26/04/2021 12:50,1,0,1
"Corona in America... 572 thousand deaths, 32 million infections",1.39E+18,26/04/2021 12:12,0,0,0
"“Health” announces the provision of 38,207 doses of the “Covid-19” vaccine during the past 24 hours... and the total to date is 10,254,063",1.39E+18,26/04/2021 12:12,0,0,1
Saudi Arabia: 13 deaths and 958 new infections with the Corona virus,1.39E+18,26/04/2021 13:56,1,0,0
Simple measures to combat sleep disorders in the time of Corona,1.39E+18,26/04/2021 13:39,1,0,1
"Providing more than 38,000 doses of the Corona vaccine within 24 hours",1.39E+18,26/04/2021 14:54,0,1,1
Pressure on Johnson after he was accused of not caring about Corona deaths,1.39E+18,26/04/2021 15:32,0,0,0
Have you received any vaccine against a virus?,1.39E+18,26/04/2021 15:27,8,5,1
"Inter lost 18 points against Milan, 3 points, a gift from Kolarov + Corona, against Napoli, 2 points, 5th place, Pepsi outburst against Spezia, 2 points, 15th place against OD, 2 points, 11th place against Roma, 2 points, 7th place against Samp, 3 points, 9th place against Lazio, 2 points, 6th place temporarily, against Parma, 2 points. Position 19 18+79 = 97 points",1.39E+18,26/04/2021 18:56,1,0,1
The Indian Armed Forces intervene to help confront Corona,1.39E+18,26/04/2021 18:20,1,1,1
“Unilabs” diagnostic laboratories exceeds the barrier of 10 million tests for “Covid-19”,1.39E+18,26/04/2021 19:44,0,0,1
"The situation of those fleeing their countries in the time of Corona. Betraying the homeland. I swear to God, it is a great matter. I will die in my home and not betray it.",1.39E+18,26/04/2021 20:59,0,0,0
Launching a national study to evaluate the mental health of school students in light of the (Covid-19) pandemic.,1.39E+18,26/04/2021 20:54,0,0,1
“Unilabs” exceeds the barrier of 10 million tests for “Covid-19”,1.39E+18,26/04/2021 20:54,0,0,1
"I receive a weekly message on my Swiss phone with updates on the Covid situation there. According to this week’s message at least, the UAE has been removed from the list of risky countries until 5/3/2021, meaning the day I return to being in quarantine. To confirm the issue of receiving tourists, you can call the number below +41 58 464 44 88",1.39E+18,26/04/2021 20:45,0,0,1
"God Almighty said: And when harm befalls a man, he calls upon Us by his side, or sitting, or standing, but when We remove from him his harm, he passes away as if he had not called Us for harm that has also touched him. How pleasing to the transgressors was what they used to do (12) Surah Yunus",1.39E+18,26/04/2021 21:41,5,2,2
Al-Hadrami confronts “Covid-19” by building national survey and vaccination centers,1.39E+18,26/04/2021 21:35,0,0,1
Officials: Field hospital equipment for “Corona” is the latest in the world,1.39E+18,26/04/2021 21:35,1,0,2
Officials: The state’s field hospital equipment for “Corona” is the latest in the world,1.39E+18,26/04/2021 21:17,2,0,2
“Health” provides 38.2 thousand doses of the “Covid-19” vaccine,1.39E+18,26/04/2021 22:20,0,0,1
"After their fear of Corona, Hindus turn to Islam... Glory be to God Almighty, Glory be to Him who changes and does not change",1.39E+18,27/04/2021 0:56,0,0,2
"Everything is nice for them, maybe because there is a stone in everything they have",1.39E+18,27/04/2021 0:05,0,0,2
"Corona around the world: 3.121 million deaths, 147.9 million infections, and 1.04 billion vaccines distributed",1.39E+18,27/04/2021 9:12,0,0,1
Distribution of 20 million doses of the vaccine against Corona in France,1.39E+18,27/04/2021 9:12,0,0,1
Distribution of 25.4 million doses of the vaccine against Corona in Germany,1.39E+18,27/04/2021 9:12,0,0,1
"And Corona, what is the situation with you? Originally, flights to and from India were stopped. May God remove this affliction from everyone",1.39E+18,27/04/2021 8:59,0,0,1
Corona in America... 572 thousand deaths and 35.5 million infections,1.39E+18,27/04/2021 8:36,0,0,0
Corona infections in Belgium exceed 976 thousand cases,1.39E+18,27/04/2021 8:02,0,0,0
5% of “Covid-19” vaccines globally were transported via Dubai on Emirates planes,1.39E+18,27/04/2021 8:02,0,0,1
Doctors: The UAE is moving forward on the path to recovery from Corona,1.39E+18,27/04/2021 7:20,2,1,2
"* Oh God, remove the calamity and epidemic from us, with your mercy, kindness, grace, and your ample giving. Oh God, we seek refuge in you from leprosy, madness, leprosy, and bad diseases. Oh God, protect us and protect our country from every epidemic and affliction and from every evil, disease, misfortune, and abomination, and all other Muslim countries. .*",1.39E+18,27/04/2021 7:01,0,0,2
In the time of Corona...foods that strengthen immunity for those over 40,1.39E+18,27/04/2021 6:14,1,1,1
International aid arrives in India to combat Corona,1.39E+18,27/04/2021 5:55,2,0,2
International aid has begun arriving in India to combat Corona,1.39E+18,27/04/2021 5:25,0,0,2
Gold rises with the increase in Corona infections. - The misfortunes of a people...,1.39E+18,27/04/2021 3:06,1,0,1
"“Health” records 2,094 new cases of “Corona”",1.39E+18,27/04/2021 10:57,0,0,1
"“Health” conducts 185,007 tests and detects 2,094 new cases of “Corona”, 1,900 recoveries, and 5 deaths during the past 24 hours.",1.39E+18,27/04/2021 10:43,0,0,1
"Epidemics caused by viruses have a vaccine to treat them. But the epidemic of stupidity of thought, what vaccine is useful for it...? And just as Al-Mutanabbi said: Every disease has a cure for it, except for foolishness, I am tired of those who treat it",1.39E+18,27/04/2021 10:19,14,5,0
"A third plane from the Emirates Red Crescent, loaded with Corona vaccines, arrives in Damascus",1.39E+18,27/04/2021 11:41,1,0,1
Faithfull: I suffer from “long-term Corona” and I may never return to singing,1.39E+18,27/04/2021 11:34,0,0,0
Brazil rejects the Russian vaccine against Corona,1.39E+18,27/04/2021 11:18,1,0,1
Distribution of 17.9 million doses of the vaccine against Corona in Italy,1.39E+18,27/04/2021 11:18,1,0,1
"I have not done an episode about it for a while, but at the present time we have two options: “Death or the vaccine,” so we are not supposed to delay, and whatever vaccine we get we take, and may you be well in advance.",1.39E+18,27/04/2021 12:49,2,0,1
"“Health” announces the provision of 82,161 doses of the “Covid-19” vaccine during the past 24 hours... and the total to date is 10,336,224",1.39E+18,27/04/2021 12:48,0,0,1
A third plane from the Emirates Red Crescent carrying “Corona” vaccines arrives in Damascus,1.39E+18,27/04/2021 12:32,0,0,2
"The UAE provides 82,161 doses of the Corona vaccine",1.39E+18,27/04/2021 12:32,0,0,1
"Unfortunately, the Corona crisis was exploited by intruders who have well-known powers in the country, and many projects were postponed and this money was looted under the pretext of the Corona pandemic. That's why the country returns to Laura.",1.39E+18,27/04/2021 12:25,2,0,0
"17 deaths and 1,414 new cases of “Corona” in Palestine",1.39E+18,27/04/2021 12:18,0,0,0
"°° ~ The Emirates Red Crescent Authority flew a third plane to Damascus, carrying a large amount of vaccines, medicines and medical materials to limit the repercussions of the spread of Covid-19. This aid comes within the UAE’s global response to confront the Corona pandemic in the Syrian arena.",1.39E+18,27/04/2021 13:44,2,0,2
"Saudi Arabia records 9 deaths and 1,045 new infections with the Corona virus",1.39E+18,27/04/2021 13:41,0,0,0
Rafid Center in Abu Dhabi distributes millions of doses of Covid-19 vaccines,1.39E+18,27/04/2021 13:39,0,0,1
How to deal with changing smells while recovering from Corona,1.39E+18,27/04/2021 13:20,0,0,1
"Income tax will not be the seventh heaven for economic income. There are many programs and initiatives that can strengthen our national economy and take it towards the future strongly. Raising added value or imposing income tax in light of a pandemic, the loss of companies, and the exit of some capital is considered a type of economic suicide.",1.39E+18,27/04/2021 14:25,0,0,2
Sterilizing the house after the maintenance workers leave... protects you from “Corona”,1.39E+18,27/04/2021 14:16,1,0,1
"My beloved ones, may God heal you..Corona treatment strengthens immunity and improves psychological well-being",1.39E+18,27/04/2021 15:42,0,0,2
